record_id,query_id,scenario,actual_label,predicted_label,actual_severity,predicted_severity,error_type,priority_score,baseline_execution_time,current_execution_time,execution_time_change_percent,plan_changed,index_changed,statistics_status,workload_level,release_id,detected_before_user_impact,lead_time_seconds,evidence_strength
547,SYNTH-Q-001,workload_increase,NORMAL,NORMAL,NORMAL,NORMAL,TN,7.39,14.5,19.9,37.24,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
548,SYNTH-Q-001,workload_increase,NORMAL,NORMAL,NORMAL,NORMAL,TN,7.39,14.5,18.05,24.48,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
549,SYNTH-Q-001,workload_increase,NORMAL,NORMAL,NORMAL,NORMAL,TN,7.39,14.5,19.01,31.1,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
550,SYNTH-Q-001,workload_increase,NORMAL,NORMAL,NORMAL,NORMAL,TN,7.39,14.5,18.96,30.76,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
551,SYNTH-Q-002,workload_increase,NORMAL,TRUE_REGRESSION,NORMAL,CRITICAL,FP,7.39,11.2,15.12,35.0,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
552,SYNTH-Q-002,workload_increase,NORMAL,TRUE_REGRESSION,NORMAL,CRITICAL,FP,7.39,11.2,15.56,38.93,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
553,SYNTH-Q-002,workload_increase,NORMAL,NORMAL,NORMAL,NORMAL,TN,7.39,11.2,14.05,25.45,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
554,SYNTH-Q-002,workload_increase,NORMAL,NORMAL,NORMAL,NORMAL,TN,7.39,11.2,14.42,28.75,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
555,SYNTH-Q-002,workload_increase,NORMAL,NORMAL,NORMAL,NORMAL,TN,7.39,11.2,15.04,34.29,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
556,SYNTH-Q-002,workload_increase,NORMAL,NORMAL,NORMAL,NORMAL,TN,7.39,11.2,14.48,29.29,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
557,SYNTH-Q-002,workload_increase,NORMAL,NORMAL,NORMAL,NORMAL,TN,7.39,11.2,14.01,25.09,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
558,SYNTH-Q-002,workload_increase,NORMAL,TRUE_REGRESSION,NORMAL,CRITICAL,FP,7.39,11.2,15.63,39.55,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
559,SYNTH-Q-002,workload_increase,NORMAL,TRUE_REGRESSION,NORMAL,CRITICAL,FP,7.39,11.2,15.48,38.21,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
560,SYNTH-Q-002,workload_increase,NORMAL,NORMAL,NORMAL,NORMAL,TN,7.39,11.2,15.04,34.29,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
561,SYNTH-Q-003,workload_increase,NORMAL,TRUE_REGRESSION,NORMAL,CRITICAL,FP,7.39,22.0,30.52,38.73,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
562,SYNTH-Q-003,workload_increase,NORMAL,TRUE_REGRESSION,NORMAL,CRITICAL,FP,7.39,22.0,30.09,36.77,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
563,SYNTH-Q-003,workload_increase,NORMAL,NORMAL,NORMAL,NORMAL,TN,7.39,22.0,27.79,26.32,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
564,SYNTH-Q-003,workload_increase,NORMAL,TRUE_REGRESSION,NORMAL,CRITICAL,FP,7.39,22.0,29.83,35.59,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
565,SYNTH-Q-003,workload_increase,NORMAL,TRUE_REGRESSION,NORMAL,CRITICAL,FP,7.39,22.0,29.79,35.41,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
566,SYNTH-Q-003,workload_increase,NORMAL,NORMAL,NORMAL,NORMAL,TN,7.39,22.0,29.24,32.91,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
567,SYNTH-Q-003,workload_increase,NORMAL,NORMAL,NORMAL,NORMAL,TN,7.39,22.0,29.35,33.41,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
568,SYNTH-Q-003,workload_increase,NORMAL,TRUE_REGRESSION,NORMAL,CRITICAL,FP,7.39,22.0,30.57,38.95,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
569,SYNTH-Q-003,workload_increase,NORMAL,TRUE_REGRESSION,NORMAL,CRITICAL,FP,7.39,22.0,29.9,35.91,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
570,SYNTH-Q-003,workload_increase,NORMAL,NORMAL,NORMAL,NORMAL,TN,7.39,22.0,27.45,24.77,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
571,SYNTH-Q-004,workload_increase,NORMAL,NORMAL,NORMAL,NORMAL,TN,7.39,13.8,17.73,28.48,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
572,SYNTH-Q-004,workload_increase,NORMAL,NORMAL,NORMAL,NORMAL,TN,7.39,13.8,17.51,26.88,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
573,SYNTH-Q-004,workload_increase,NORMAL,NORMAL,NORMAL,NORMAL,TN,7.39,13.8,16.9,22.46,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
574,SYNTH-Q-004,workload_increase,NORMAL,NORMAL,NORMAL,NORMAL,TN,7.39,13.8,17.79,28.91,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
575,SYNTH-Q-004,workload_increase,NORMAL,NORMAL,NORMAL,NORMAL,TN,7.39,13.8,18.13,31.38,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
576,SYNTH-Q-004,workload_increase,NORMAL,NORMAL,NORMAL,NORMAL,TN,7.39,13.8,18.06,30.87,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
577,SYNTH-Q-004,workload_increase,NORMAL,TRUE_REGRESSION,NORMAL,CRITICAL,FP,7.39,13.8,18.78,36.09,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
578,SYNTH-Q-004,workload_increase,NORMAL,NORMAL,NORMAL,NORMAL,TN,7.39,13.8,18.37,33.12,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
579,SYNTH-Q-004,workload_increase,NORMAL,TRUE_REGRESSION,NORMAL,CRITICAL,FP,7.39,13.8,18.93,37.17,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
580,SYNTH-Q-004,workload_increase,NORMAL,TRUE_REGRESSION,NORMAL,CRITICAL,FP,7.39,13.8,18.86,36.67,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
581,SYNTH-Q-005,workload_increase,NORMAL,NORMAL,NORMAL,NORMAL,TN,7.39,28.5,37.86,32.84,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
582,SYNTH-Q-005,workload_increase,NORMAL,NORMAL,NORMAL,NORMAL,TN,7.39,28.5,36.27,27.26,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
583,SYNTH-Q-005,workload_increase,NORMAL,NORMAL,NORMAL,NORMAL,TN,7.39,28.5,36.7,28.77,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
584,SYNTH-Q-005,workload_increase,NORMAL,NORMAL,NORMAL,NORMAL,TN,7.39,28.5,39.89,39.96,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
585,SYNTH-Q-005,workload_increase,NORMAL,NORMAL,NORMAL,NORMAL,TN,7.39,28.5,35.85,25.79,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
586,SYNTH-Q-005,workload_increase,NORMAL,NORMAL,NORMAL,NORMAL,TN,7.39,28.5,37.33,30.98,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
587,SYNTH-Q-005,workload_increase,NORMAL,NORMAL,NORMAL,NORMAL,TN,7.39,28.5,36.94,29.61,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
588,SYNTH-Q-005,workload_increase,NORMAL,NORMAL,NORMAL,NORMAL,TN,7.39,28.5,36.83,29.23,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
589,SYNTH-Q-005,workload_increase,NORMAL,NORMAL,NORMAL,NORMAL,TN,7.39,28.5,34.96,22.67,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
590,SYNTH-Q-005,workload_increase,NORMAL,NORMAL,NORMAL,NORMAL,TN,7.39,28.5,38.71,35.82,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
591,SYNTH-Q-006,workload_increase,NORMAL,NORMAL,NORMAL,NORMAL,TN,7.39,16.4,22.91,39.7,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
592,SYNTH-Q-006,workload_increase,NORMAL,NORMAL,NORMAL,NORMAL,TN,7.39,16.4,21.28,29.76,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
593,SYNTH-Q-006,workload_increase,NORMAL,NORMAL,NORMAL,NORMAL,TN,7.39,16.4,21.11,28.72,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
594,SYNTH-Q-006,workload_increase,NORMAL,NORMAL,NORMAL,NORMAL,TN,7.39,16.4,22.95,39.94,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
595,SYNTH-Q-006,workload_increase,NORMAL,NORMAL,NORMAL,NORMAL,TN,7.39,16.4,22.78,38.9,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
596,SYNTH-Q-006,workload_increase,NORMAL,NORMAL,NORMAL,NORMAL,TN,7.39,16.4,21.43,30.67,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
597,SYNTH-Q-006,workload_increase,NORMAL,NORMAL,NORMAL,NORMAL,TN,7.39,16.4,20.21,23.23,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
598,SYNTH-Q-006,workload_increase,NORMAL,NORMAL,NORMAL,NORMAL,TN,7.39,16.4,20.33,23.96,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
599,SYNTH-Q-006,workload_increase,NORMAL,NORMAL,NORMAL,NORMAL,TN,7.39,16.4,20.52,25.12,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
600,SYNTH-Q-006,workload_increase,NORMAL,NORMAL,NORMAL,NORMAL,TN,7.39,16.4,21.2,29.27,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
601,SYNTH-Q-007,workload_increase,NORMAL,TRUE_REGRESSION,NORMAL,CRITICAL,FP,7.39,15.1,20.43,35.3,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
602,SYNTH-Q-007,workload_increase,NORMAL,NORMAL,NORMAL,NORMAL,TN,7.39,15.1,20.34,34.7,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
603,SYNTH-Q-007,workload_increase,NORMAL,NORMAL,NORMAL,NORMAL,TN,7.39,15.1,18.7,23.84,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
604,SYNTH-Q-007,workload_increase,NORMAL,NORMAL,NORMAL,NORMAL,TN,7.39,15.1,18.73,24.04,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
605,SYNTH-Q-007,workload_increase,NORMAL,NORMAL,NORMAL,NORMAL,TN,7.39,15.1,19.48,29.01,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
606,SYNTH-Q-007,workload_increase,NORMAL,NORMAL,NORMAL,NORMAL,TN,7.39,15.1,18.89,25.1,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
607,SYNTH-Q-007,workload_increase,NORMAL,NORMAL,NORMAL,NORMAL,TN,7.39,15.1,18.79,24.44,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
608,SYNTH-Q-007,workload_increase,NORMAL,NORMAL,NORMAL,NORMAL,TN,7.39,15.1,18.81,24.57,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
609,SYNTH-Q-007,workload_increase,NORMAL,NORMAL,NORMAL,NORMAL,TN,7.39,15.1,18.93,25.36,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
610,SYNTH-Q-007,workload_increase,NORMAL,NORMAL,NORMAL,NORMAL,TN,7.39,15.1,18.88,25.03,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
611,SYNTH-Q-008,workload_increase,NORMAL,NORMAL,NORMAL,NORMAL,TN,7.39,18.2,23.38,28.46,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
612,SYNTH-Q-008,workload_increase,NORMAL,NORMAL,NORMAL,NORMAL,TN,7.39,18.2,24.45,34.34,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
613,SYNTH-Q-008,workload_increase,NORMAL,NORMAL,NORMAL,NORMAL,TN,7.39,18.2,24.06,32.2,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
614,SYNTH-Q-008,workload_increase,NORMAL,NORMAL,NORMAL,NORMAL,TN,7.39,18.2,23.97,31.7,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
615,SYNTH-Q-008,workload_increase,NORMAL,NORMAL,NORMAL,NORMAL,TN,7.39,18.2,23.88,31.21,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
616,SYNTH-Q-008,workload_increase,NORMAL,TRUE_REGRESSION,NORMAL,CRITICAL,FP,7.39,18.2,24.9,36.81,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
617,SYNTH-Q-008,workload_increase,NORMAL,NORMAL,NORMAL,NORMAL,TN,7.39,18.2,22.54,23.85,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
618,SYNTH-Q-008,workload_increase,NORMAL,NORMAL,NORMAL,NORMAL,TN,7.39,18.2,23.06,26.7,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
619,SYNTH-Q-008,workload_increase,NORMAL,TRUE_REGRESSION,NORMAL,CRITICAL,FP,7.39,18.2,24.86,36.59,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
620,SYNTH-Q-008,workload_increase,NORMAL,NORMAL,NORMAL,NORMAL,TN,7.39,18.2,24.22,33.08,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
621,SYNTH-Q-009,workload_increase,NORMAL,NORMAL,NORMAL,NORMAL,TN,7.39,35.0,44.47,27.06,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
622,SYNTH-Q-009,workload_increase,NORMAL,NORMAL,NORMAL,NORMAL,TN,7.39,35.0,46.31,32.31,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
623,SYNTH-Q-009,workload_increase,NORMAL,NORMAL,NORMAL,NORMAL,TN,7.39,35.0,48.77,39.34,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
624,SYNTH-Q-009,workload_increase,NORMAL,NORMAL,NORMAL,NORMAL,TN,7.39,35.0,48.16,37.6,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
625,SYNTH-Q-009,workload_increase,NORMAL,NORMAL,NORMAL,NORMAL,TN,7.39,35.0,43.6,24.57,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
626,SYNTH-Q-009,workload_increase,NORMAL,NORMAL,NORMAL,NORMAL,TN,7.39,35.0,46.69,33.4,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
627,SYNTH-Q-009,workload_increase,NORMAL,NORMAL,NORMAL,NORMAL,TN,7.39,35.0,48.6,38.86,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
628,SYNTH-Q-009,workload_increase,NORMAL,NORMAL,NORMAL,NORMAL,TN,7.39,35.0,47.58,35.94,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
629,SYNTH-Q-009,workload_increase,NORMAL,NORMAL,NORMAL,NORMAL,TN,7.39,35.0,43.1,23.14,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
630,SYNTH-Q-009,workload_increase,NORMAL,NORMAL,NORMAL,NORMAL,TN,7.39,35.0,44.39,26.83,False,False,CURRENT,PEAK,v2.0.0,False,,Strong evidence
631,SYNTH-Q-001,bad_query_plan,NORMAL,NORMAL,NORMAL,NORMAL,TN,43.0,14.5,15.63,7.79,False,False,CURRENT,NORMAL,v2.1.0,False,,Insufficient evidence
632,SYNTH-Q-001,bad_query_plan,NORMAL,NORMAL,NORMAL,NORMAL,TN,43.0,14.5,15.43,6.41,False,False,CURRENT,NORMAL,v2.1.0,False,,Insufficient evidence
633,SYNTH-Q-001,bad_query_plan,NORMAL,NORMAL,NORMAL,NORMAL,TN,43.0,14.5,15.48,6.76,False,False,CURRENT,LOW,v2.1.0,False,,Insufficient evidence
634,SYNTH-Q-001,bad_query_plan,NORMAL,NORMAL,NORMAL,NORMAL,TN,43.0,14.5,15.8,8.97,False,False,CURRENT,LOW,v2.1.0,False,,Insufficient evidence
635,SYNTH-Q-001,bad_query_plan,NORMAL,NORMAL,NORMAL,NORMAL,TN,6.45,14.5,13.78,-4.97,False,False,CURRENT,HIGH,v2.1.0,False,,Insufficient evidence
636,SYNTH-Q-001,bad_query_plan,NORMAL,NORMAL,NORMAL,NORMAL,TN,43.0,14.5,15.75,8.62,False,False,CURRENT,NORMAL,v2.1.0,False,,Insufficient evidence
637,SYNTH-Q-001,bad_query_plan,NORMAL,NORMAL,NORMAL,NORMAL,TN,43.0,14.5,15.68,8.14,False,False,CURRENT,NORMAL,v2.1.0,False,,Insufficient evidence
638,SYNTH-Q-001,bad_query_plan,NORMAL,NORMAL,NORMAL,NORMAL,TN,43.0,14.5,14.56,0.41,False,False,CURRENT,LOW,v2.1.0,False,,Insufficient evidence
639,SYNTH-Q-001,bad_query_plan,NORMAL,NORMAL,NORMAL,NORMAL,TN,43.0,14.5,15.74,8.55,False,False,CURRENT,NORMAL,v2.1.0,False,,Insufficient evidence
640,SYNTH-Q-001,bad_query_plan,NORMAL,NORMAL,NORMAL,NORMAL,TN,43.0,14.5,15.14,4.41,False,False,CURRENT,LOW,v2.1.0,False,,Insufficient evidence
641,SYNTH-Q-002,bad_query_plan,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,53.75,11.2,11.74,4.82,False,False,CURRENT,NORMAL,v2.1.0,False,,Insufficient evidence
642,SYNTH-Q-002,bad_query_plan,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,53.75,11.2,11.0,-1.79,False,False,CURRENT,LOW,v2.1.0,False,,Insufficient evidence
643,SYNTH-Q-002,bad_query_plan,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,53.75,11.2,11.02,-1.61,False,False,CURRENT,NORMAL,v2.1.0,False,,Insufficient evidence
644,SYNTH-Q-002,bad_query_plan,NORMAL,NORMAL,NORMAL,NORMAL,TN,6.45,11.2,10.65,-4.91,False,False,CURRENT,HIGH,v2.1.0,False,,Insufficient evidence
645,SYNTH-Q-002,bad_query_plan,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,53.75,11.2,11.35,1.34,False,False,CURRENT,LOW,v2.1.0,False,,Insufficient evidence
646,SYNTH-Q-002,bad_query_plan,NORMAL,NORMAL,NORMAL,NORMAL,TN,6.45,11.2,11.02,-1.61,False,False,CURRENT,HIGH,v2.1.0,False,,Insufficient evidence
647,SYNTH-Q-002,bad_query_plan,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,53.75,11.2,11.17,-0.27,False,False,CURRENT,LOW,v2.1.0,False,,Insufficient evidence
648,SYNTH-Q-002,bad_query_plan,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,53.75,11.2,11.94,6.61,False,False,CURRENT,NORMAL,v2.1.0,False,,Insufficient evidence
649,SYNTH-Q-002,bad_query_plan,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,53.75,11.2,12.31,9.91,False,False,CURRENT,NORMAL,v2.1.0,False,,Insufficient evidence
650,SYNTH-Q-002,bad_query_plan,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,53.75,11.2,11.59,3.48,False,False,CURRENT,LOW,v2.1.0,False,,Insufficient evidence
651,SYNTH-Q-003,bad_query_plan,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,53.75,22.0,22.06,0.27,False,False,CURRENT,NORMAL,v2.1.0,False,,Insufficient evidence
652,SYNTH-Q-003,bad_query_plan,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,53.75,22.0,22.93,4.23,False,False,CURRENT,NORMAL,v2.1.0,False,,Insufficient evidence
653,SYNTH-Q-003,bad_query_plan,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,53.75,22.0,23.86,8.45,False,False,CURRENT,NORMAL,v2.1.0,False,,Insufficient evidence
654,SYNTH-Q-003,bad_query_plan,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,53.75,22.0,23.31,5.95,False,False,CURRENT,LOW,v2.1.0,False,,Insufficient evidence
655,SYNTH-Q-003,bad_query_plan,NORMAL,NORMAL,NORMAL,NORMAL,TN,6.45,22.0,23.51,6.86,False,False,CURRENT,HIGH,v2.1.0,False,,Insufficient evidence
656,SYNTH-Q-003,bad_query_plan,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,53.75,22.0,21.18,-3.73,False,False,CURRENT,NORMAL,v2.1.0,False,,Insufficient evidence
657,SYNTH-Q-003,bad_query_plan,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,53.75,22.0,24.01,9.14,False,False,CURRENT,NORMAL,v2.1.0,False,,Insufficient evidence
658,SYNTH-Q-003,bad_query_plan,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,53.75,22.0,22.61,2.77,False,False,CURRENT,NORMAL,v2.1.0,False,,Insufficient evidence
659,SYNTH-Q-003,bad_query_plan,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,53.75,22.0,22.19,0.86,False,False,CURRENT,NORMAL,v2.1.0,False,,Insufficient evidence
660,SYNTH-Q-003,bad_query_plan,NORMAL,TRUE_REGRESSION,NORMAL,HIGH,FP,53.75,22.0,23.86,8.45,False,False,CURRENT,LOW,v2.1.0,False,,Insufficient evidence
661,SYNTH-Q-004,bad_query_plan,TRUE_REGRESSION,TRUE_REGRESSION,CRITICAL,CRITICAL,TP,100.0,13.8,54.52,295.07,True,True,CURRENT,HIGH,v2.1.0,True,600.0,Strong evidence
662,SYNTH-Q-004,bad_query_plan,TRUE_REGRESSION,TRUE_REGRESSION,CRITICAL,CRITICAL,TP,100.0,13.8,97.36,605.51,True,True,CURRENT,LOW,v2.1.0,True,600.0,Strong evidence
663,SYNTH-Q-004,bad_query_plan,TRUE_REGRESSION,TRUE_REGRESSION,CRITICAL,CRITICAL,TP,100.0,13.8,69.65,404.71,True,True,CURRENT,NORMAL,v2.1.0,True,600.0,Strong evidence
664,SYNTH-Q-004,bad_query_plan,TRUE_REGRESSION,TRUE_REGRESSION,CRITICAL,CRITICAL,TP,100.0,13.8,86.0,523.19,True,True,CURRENT,NORMAL,v2.1.0,True,600.0,Strong evidence
665,SYNTH-Q-004,bad_query_plan,TRUE_REGRESSION,TRUE_REGRESSION,CRITICAL,CRITICAL,TP,100.0,13.8,80.72,484.93,True,True,CURRENT,LOW,v2.1.0,True,600.0,Strong evidence
666,SYNTH-Q-004,bad_query_plan,TRUE_REGRESSION,TRUE_REGRESSION,CRITICAL,CRITICAL,TP,100.0,13.8,99.23,619.06,True,True,CURRENT,NORMAL,v2.1.0,True,600.0,Strong evidence
667,SYNTH-Q-004,bad_query_plan,TRUE_REGRESSION,TRUE_REGRESSION,CRITICAL,CRITICAL,TP,100.0,13.8,87.64,535.07,True,True,CURRENT,NORMAL,v2.1.0,True,600.0,Strong evidence
668,SYNTH-Q-004,bad_query_plan,TRUE_REGRESSION,TRUE_REGRESSION,CRITICAL,CRITICAL,TP,100.0,13.8,83.66,506.23,True,True,CURRENT,HIGH,v2.1.0,True,600.0,Strong evidence
669,SYNTH-Q-004,bad_query_plan,TRUE_REGRESSION,TRUE_REGRESSION,CRITICAL,CRITICAL,TP,100.0,13.8,52.91,283.41,True,True,CURRENT,NORMAL,v2.1.0,True,600.0,Strong evidence
670,SYNTH-Q-004,bad_query_plan,TRUE_REGRESSION,TRUE_REGRESSION,CRITICAL,CRITICAL,TP,100.0,13.8,56.88,312.17,True,True,CURRENT,NORMAL,v2.1.0,True,600.0,Strong evidence
671,SYNTH-Q-005,bad_query_plan,TRUE_REGRESSION,TRUE_REGRESSION,CRITICAL,CRITICAL,TP,90.0,28.5,179.4,529.47,True,True,CURRENT,LOW,v2.1.0,True,960.0,Strong evidence
672,SYNTH-Q-005,bad_query_plan,TRUE_REGRESSION,TRUE_REGRESSION,CRITICAL,CRITICAL,TP,90.0,28.5,205.16,619.86,True,True,CURRENT,NORMAL,v2.1.0,True,960.0,Strong evidence
673,SYNTH-Q-005,bad_query_plan,TRUE_REGRESSION,TRUE_REGRESSION,CRITICAL,CRITICAL,TP,90.0,28.5,175.68,516.42,True,True,CURRENT,LOW,v2.1.0,True,960.0,Strong evidence
674,SYNTH-Q-005,bad_query_plan,TRUE_REGRESSION,TRUE_REGRESSION,CRITICAL,CRITICAL,TP,90.0,28.5,115.39,304.88,True,True,CURRENT,LOW,v2.1.0,True,960.0,Strong evidence
675,SYNTH-Q-005,bad_query_plan,TRUE_REGRESSION,TRUE_REGRESSION,CRITICAL,CRITICAL,TP,90.0,28.5,159.37,459.19,True,True,CURRENT,HIGH,v2.1.0,True,960.0,Strong evidence
676,SYNTH-Q-005,bad_query_plan,TRUE_REGRESSION,TRUE_REGRESSION,CRITICAL,CRITICAL,TP,90.0,28.5,185.22,549.89,True,True,CURRENT,NORMAL,v2.1.0,True,960.0,Strong evidence
677,SYNTH-Q-005,bad_query_plan,TRUE_REGRESSION,TRUE_REGRESSION,CRITICAL,CRITICAL,TP,90.0,28.5,202.34,609.96,True,True,CURRENT,LOW,v2.1.0,True,960.0,Strong evidence
678,SYNTH-Q-005,bad_query_plan,TRUE_REGRESSION,TRUE_REGRESSION,CRITICAL,CRITICAL,TP,90.0,28.5,107.03,275.54,True,True,CURRENT,NORMAL,v2.1.0,True,960.0,Strong evidence
679,SYNTH-Q-005,bad_query_plan,TRUE_REGRESSION,TRUE_REGRESSION,CRITICAL,CRITICAL,TP,90.0,28.5,151.64,432.07,True,True,CURRENT,LOW,v2.1.0,True,960.0,Strong evidence
680,SYNTH-Q-005,bad_query_plan,TRUE_REGRESSION,TRUE_REGRESSION,CRITICAL,CRITICAL,TP,90.0,28.5,164.38,476.77,True,True,CURRENT,HIGH,v2.1.0,True,960.0,Strong evidence
681,SYNTH-Q-006,bad_query_plan,NORMAL,NORMAL,NORMAL,NORMAL,TN,43.0,16.4,15.83,-3.48,False,False,CURRENT,NORMAL,v2.1.0,False,,Insufficient evidence
682,SYNTH-Q-006,bad_query_plan,NORMAL,NORMAL,NORMAL,NORMAL,TN,43.0,16.4,17.4,6.1,False,False,CURRENT,LOW,v2.1.0,False,,Insufficient evidence
683,SYNTH-Q-006,bad_query_plan,NORMAL,NORMAL,NORMAL,NORMAL,TN,43.0,16.4,17.7,7.93,False,False,CURRENT,LOW,v2.1.0,False,,Insufficient evidence
684,SYNTH-Q-006,bad_query_plan,NORMAL,NORMAL,NORMAL,NORMAL,TN,43.0,16.4,16.48,0.49,False,False,CURRENT,LOW,v2.1.0,False,,Insufficient evidence
685,SYNTH-Q-006,bad_query_plan,NORMAL,NORMAL,NORMAL,NORMAL,TN,43.0,16.4,15.67,-4.45,False,False,CURRENT,NORMAL,v2.1.0,False,,Insufficient evidence
